Episode_Return,Episode_Return_smooth,env_step
8.0,13.160000000000004,28400
9.0,13.020000000000005,28425
11.0,12.740000000000006,28450
10.0,12.660000000000004,28475
11.0,12.620000000000005,28500
10.0,12.620000000000005,28525
9.0,12.580000000000004,28550
9.0,12.540000000000004,28575
10.0,12.480000000000006,28600
10.0,12.440000000000005,28625
10.0,12.400000000000004,28650
8.0,12.280000000000005,28675
9.0,12.160000000000004,28700
11.0,12.040000000000004,28725
11.0,11.960000000000004,28750
10.0,11.840000000000003,28775
9.0,11.680000000000003,28800
10.0,11.560000000000004,28825
11.0,11.520000000000007,28850
10.0,11.440000000000005,28875
11.0,11.460000000000004,28900
21.0,11.660000000000004,28925
9.0,11.580000000000004,28950
15.0,11.640000000000004,28975
13.0,11.420000000000003,29000
15.0,11.440000000000005,29025
11.0,11.300000000000006,29050
32.0,11.620000000000005,29075
53.0,12.400000000000004,29100
21.0,12.480000000000006,29125
48.0,13.080000000000005,29150
39.0,13.580000000000004,29175
30.0,13.880000000000003,29200
91.0,15.420000000000003,29225
71.0,16.600000000000005,29250
108.0,18.560000000000006,29275
29.0,18.960000000000004,29300
89.0,20.540000000000003,29325
15.0,20.680000000000003,29350
148.0,23.46,29375
279.0,28.840000000000003,29400
262.0,33.88000000000001,29425
277.0,39.24,29450
326.0,45.52,29475
310.0,51.50000000000001,29500
353.0,58.34,29525
329.0,64.62,29550
289.0,70.2,29575
211.0,74.22000000000001,29600
217.0,78.36,29625
160.0,81.4,29650
17.0,81.56,29675
19.0,81.72,29700
16.0,81.84,29725
11.0,81.84,29750
9.0,81.82000000000001,29775
8.0,81.80000000000001,29800
8.0,81.78,29825
9.0,81.76,29850
9.0,81.74000000000001,29875
10.0,81.74,29900
9.0,81.76,29925
10.0,81.78,29950
9.0,81.74000000000001,29975
10.0,81.72,30000
10.0,81.72,30025
8.0,81.69999999999999,30050
10.0,81.69999999999999,30075
10.0,81.68000000000002,30100
9.0,81.66000000000001,30125
9.0,81.62000000000002,30150
10.0,81.4,30175
10.0,81.41999999999999,30200
8.0,81.28,30225
9.0,81.2,30250
10.0,81.1,30275
10.0,81.08,30300
9.0,80.62,30325
8.0,79.72,30350
9.0,79.48,30375
8.0,78.68,30400
9.0,78.08,30425
10.0,77.68,30450
10.0,76.06,30475
9.0,74.82000000000001,30500
9.0,72.84,30525
11.0,72.48,30550
10.0,70.9,30575
10.0,70.8,30600
9.0,68.02000000000001,30625
9.0,62.62000000000001,30650
9.0,57.56,30675
10.0,52.220000000000006,30700
10.0,45.9,30725
9.0,39.88,30750
10.0,33.02000000000001,30775
10.0,26.640000000000008,30800
9.0,21.040000000000006,30825
10.0,17.020000000000003,30850
9.0,12.860000000000005,30875
10.0,9.860000000000003,30900
10.0,9.720000000000004,30925
10.0,9.540000000000003,30950
9.0,9.400000000000004,30975
9.0,9.360000000000003,31000
9.0,9.360000000000005,31025
10.0,9.400000000000006,31050
10.0,9.440000000000005,31075
10.0,9.460000000000003,31100
10.0,9.480000000000004,31125
9.0,9.460000000000003,31150
8.0,9.440000000000005,31175
8.0,9.400000000000006,31200
10.0,9.420000000000005,31225
10.0,9.420000000000005,31250
9.0,9.400000000000004,31275
9.0,9.420000000000005,31300
9.0,9.400000000000004,31325
9.0,9.380000000000004,31350
10.0,9.400000000000006,31375
10.0,9.420000000000005,31400
9.0,9.400000000000004,31425
10.0,9.400000000000004,31450
10.0,9.440000000000005,31475
10.0,9.460000000000003,31500
10.0,9.460000000000004,31525
9.0,9.440000000000005,31550
9.0,9.440000000000005,31575
9.0,9.460000000000003,31600
9.0,9.460000000000003,31625
8.0,9.460000000000003,31650
10.0,9.480000000000006,31675
9.0,9.460000000000004,31700
10.0,9.460000000000003,31725
8.0,9.440000000000005,31750
9.0,9.440000000000005,31775
8.0,9.380000000000004,31800
12.0,9.420000000000005,31825
10.0,9.420000000000005,31850
8.0,9.400000000000006,31875
10.0,9.420000000000005,31900
9.0,9.420000000000005,31925
8.0,9.380000000000004,31950
10.0,9.380000000000004,31975
10.0,9.400000000000006,32000
10.0,9.400000000000006,32025
11.0,9.420000000000005,32050
8.0,9.400000000000004,32075
9.0,9.380000000000004,32100
8.0,9.360000000000003,32125
9.0,9.340000000000005,32150
9.0,9.320000000000006,32175
10.0,9.320000000000006,32200
10.0,9.340000000000005,32225
10.0,9.360000000000003,32250
10.0,9.380000000000004,32275
9.0,9.360000000000003,32300
10.0,9.360000000000005,32325
9.0,9.340000000000005,32350
10.0,9.340000000000005,32375
11.0,9.380000000000004,32400
8.0,9.380000000000004,32425
9.0,9.400000000000004,32450
10.0,9.400000000000004,32475
10.0,9.400000000000006,32500
10.0,9.420000000000005,32525
10.0,9.440000000000005,32550
10.0,9.460000000000003,32575
10.0,9.480000000000004,32600
9.0,9.460000000000003,32625
8.0,9.420000000000005,32650
9.0,9.420000000000005,32675
9.0,9.400000000000004,32700
10.0,9.400000000000004,32725
9.0,9.380000000000004,32750
9.0,9.360000000000003,32775
9.0,9.360000000000005,32800
10.0,9.380000000000004,32825
8.0,9.360000000000005,32850
10.0,9.380000000000004,32875
9.0,9.400000000000004,32900
8.0,9.360000000000003,32925
10.0,9.380000000000004,32950
9.0,9.360000000000005,32975
11.0,9.420000000000005,33000
12.0,9.480000000000004,33025
9.0,9.500000000000004,33050
11.0,9.480000000000004,33075
17.0,9.620000000000003,33100
8.0,9.620000000000003,33125
12.0,9.660000000000005,33150
10.0,9.680000000000005,33175
26.0,10.040000000000004,33200
10.0,10.040000000000004,33225
18.0,10.200000000000005,33250
47.0,10.940000000000003,33275
77.0,12.260000000000003,33300
169.0,15.480000000000004,33325
222.0,19.740000000000006,33350
115.0,21.88,33375
18.0,22.060000000000002,33400
13.0,22.140000000000004,33425
16.0,22.260000000000005,33450
99.0,24.040000000000003,33475
18.0,24.200000000000003,33500
115.0,26.300000000000004,33525
105.0,28.220000000000006,33550
103.0,30.080000000000005,33575
12.0,30.140000000000008,33600
13.0,30.200000000000003,33625
13.0,30.240000000000002,33650
21.0,30.500000000000004,33675
102.0,32.36000000000001,33700
22.0,32.6,33725
111.0,34.620000000000005,33750
12.0,34.660000000000004,33775
21.0,34.88,33800
19.0,35.06000000000001,33825
98.0,36.82000000000001,33850
26.0,37.160000000000004,33875
109.0,39.18000000000001,33900
113.0,41.260000000000005,33925
113.0,43.34,33950
112.0,45.38,33975
116.0,47.52000000000001,34000
127.0,49.88000000000001,34025
133.0,52.36000000000001,34050
134.0,54.84,34075
138.0,57.440000000000005,34100
151.0,60.260000000000005,34125
158.0,63.24,34150
160.0,66.28,34175
196.0,70.0,34200
177.0,73.36000000000001,34225
197.0,77.08,34250
181.0,80.46000000000002,34275
249.0,85.26,34300
203.0,89.10000000000001,34325
222.0,93.2,34350
203.0,97.10000000000001,34375
276.0,102.38,34400
231.0,106.8,34425
254.0,111.36000000000001,34450
334.0,117.84,34475
253.0,122.54,34500
275.0,127.10000000000002,34525
226.0,130.08,34550
221.0,131.12,34575
270.0,132.08,34600
309.0,135.96,34625
292.0,141.44,34650
187.0,144.92000000000002,34675
238.0,149.35999999999999,34700
165.0,150.68,34725
185.0,154.02,34750
158.0,154.88,34775
150.0,155.78,34800
156.0,156.83999999999997,34825
154.0,159.67999999999998,34850
160.0,162.62,34875
182.0,166.0,34900
160.0,168.78,34925
182.0,170.38000000000002,34950
173.0,173.40000000000003,34975
184.0,174.86,35000
179.0,178.2,35025
197.0,181.72,35050
178.0,184.9,35075
193.0,186.79999999999998,35100
205.0,190.38,35125
196.0,192.11999999999998,35150
211.0,194.08,35175
209.0,196.0,35200
204.0,197.84,35225
197.0,199.45999999999998,35250
200.0,200.92000000000002,35275
217.0,202.59999999999997,35300
222.0,204.36000000000004,35325
214.0,205.87999999999997,35350
215.0,207.16,35375
222.0,208.44000000000003,35400
269.0,210.62,35425
440.0,215.5,35450
362.0,219.20000000000002,35475
500.0,225.26,35500
500.0,231.64000000000001,35525
500.0,236.66,35550
500.0,242.60000000000002,35575
500.0,248.16000000000003,35600
500.0,254.1,35625
500.0,258.58000000000004,35650
500.0,263.96000000000004,35675
500.0,268.88,35700
500.0,272.2,35725
500.0,277.14,35750
500.0,281.64,35775
500.0,287.12,35800
500.0,292.7,35825
500.0,297.3,35850
500.0,301.12,35875
500.0,305.28,35900
500.0,311.53999999999996,35925
500.0,316.78000000000003,35950
500.0,323.48,35975
500.0,329.78000000000003,36000
500.0,336.61999999999995,36025
500.0,343.62000000000006,36050
500.0,350.5,36075
500.0,357.41999999999996,36100
500.0,364.22,36125
500.0,370.58000000000004,36150
500.0,377.38,36175
500.0,383.74,36200
500.0,390.28,36225
500.0,396.6000000000001,36250
500.0,403.02,36275
500.0,409.08,36300
500.0,415.52,36325
500.0,421.66,36350
500.0,427.56,36375
500.0,433.64000000000004,36400
500.0,439.41999999999996,36425
500.0,445.24,36450
500.0,451.16,36475
500.0,457.22,36500
500.0,463.22,36525
500.0,468.87999999999994,36550
500.0,474.44000000000005,36575
500.0,480.15999999999997,36600
500.0,485.85999999999996,36625
500.0,491.42,36650
500.0,496.03999999999996,36675
500.0,497.24,36700
500.0,500.0,36725
500.0,500.0,36750
500.0,500.0,36775
500.0,500.0,36800
500.0,500.0,36825
500.0,500.0,36850
500.0,500.0,36875
500.0,500.0,36900
500.0,500.0,36925
500.0,500.0,36950
500.0,500.0,36975
500.0,500.0,37000
500.0,500.0,37025
500.0,500.0,37050
500.0,500.0,37075
500.0,500.0,37100
500.0,500.0,37125
500.0,500.0,37150
500.0,500.0,37175
500.0,500.0,37200
500.0,500.0,37225
500.0,500.0,37250
500.0,500.0,37275
500.0,500.0,37300
500.0,500.0,37325
500.0,500.0,37350
500.0,500.0,37375
500.0,500.0,37400
500.0,500.0,37425
500.0,500.0,37450
500.0,500.0,37475
500.0,500.0,37500
500.0,500.0,37525
500.0,500.0,37550
500.0,500.0,37575
500.0,500.0,37600
500.0,500.0,37625
500.0,500.0,37650
500.0,500.0,37675
500.0,500.0,37700
500.0,500.0,37725
500.0,500.0,37750
500.0,500.0,37775
500.0,500.0,37800
500.0,500.0,37825
500.0,500.0,37850
500.0,500.0,37875
500.0,500.0,37900
500.0,500.0,37925
500.0,500.0,37950
500.0,500.0,37975
500.0,500.0,38000
500.0,500.0,38025
500.0,500.0,38050
500.0,500.0,38075
500.0,500.0,38100
500.0,500.0,38125
500.0,500.0,38150
500.0,500.0,38175
500.0,500.0,38200
500.0,500.0,38225
500.0,500.0,38250
500.0,500.0,38275
500.0,500.0,38300
500.0,500.0,38325
500.0,500.0,38350
500.0,500.0,38375
500.0,500.0,38400
500.0,500.0,38425
500.0,500.0,38450
500.0,500.0,38475
500.0,500.0,38500
500.0,500.0,38525
500.0,500.0,38550
500.0,500.0,38575
500.0,500.0,38600
500.0,500.0,38625
500.0,500.0,38650
500.0,500.0,38675
500.0,500.0,38700
500.0,500.0,38725
500.0,500.0,38750
500.0,500.0,38775
500.0,500.0,38800
500.0,500.0,38825
500.0,500.0,38850
500.0,500.0,38875
500.0,500.0,38900
500.0,500.0,38925
500.0,500.0,38950
500.0,500.0,38975
500.0,500.0,39000
500.0,500.0,39025
500.0,500.0,39050
500.0,500.0,39075
500.0,500.0,39100
500.0,500.0,39125
500.0,500.0,39150
500.0,500.0,39175
500.0,500.0,39200
500.0,500.0,39225
500.0,500.0,39250
500.0,500.0,39275
500.0,500.0,39300
500.0,500.0,39325
500.0,500.0,39350
500.0,500.0,39375
500.0,500.0,39400
500.0,500.0,39425
500.0,500.0,39450
500.0,500.0,39475
500.0,500.0,39500
500.0,500.0,39525
500.0,500.0,39550
500.0,500.0,39575
500.0,500.0,39600
500.0,500.0,39625
500.0,500.0,39650
500.0,500.0,39675
500.0,500.0,39700
500.0,500.0,39725
500.0,500.0,39750
500.0,500.0,39775
500.0,500.0,39800
500.0,500.0,39825
500.0,500.0,39850
500.0,500.0,39875
500.0,500.0,39900
500.0,500.0,39925
500.0,500.0,39950
500.0,500.0,39975
500.0,500.0,40000
500.0,500.0,40025
500.0,500.0,40050
500.0,500.0,40075
500.0,500.0,40100
500.0,500.0,40125
500.0,500.0,40150
500.0,500.0,40175
500.0,500.0,40200
500.0,500.0,40225
500.0,500.0,40250
500.0,500.0,40275
500.0,500.0,40300
500.0,500.0,40325
500.0,500.0,40350
500.0,500.0,40375
500.0,500.0,40400
500.0,500.0,40425
500.0,500.0,40450
500.0,500.0,40475
500.0,500.0,40500
500.0,500.0,40525
500.0,500.0,40550
500.0,500.0,40575
500.0,500.0,40600
500.0,500.0,40625
500.0,500.0,40650
500.0,500.0,40675
500.0,500.0,40700
500.0,500.0,40725
500.0,500.0,40750
500.0,500.0,40775
500.0,500.0,40800
500.0,500.0,40825
500.0,500.0,40850
500.0,500.0,40875
500.0,500.0,40900
500.0,500.0,40925
500.0,500.0,40950
500.0,500.0,40975
500.0,500.0,41000
500.0,500.0,41025
500.0,500.0,41050
500.0,500.0,41075
500.0,500.0,41100
500.0,500.0,41125
500.0,500.0,41150
500.0,500.0,41175
500.0,500.0,41200
500.0,500.0,41225
500.0,500.0,41250
500.0,500.0,41275
500.0,500.0,41300
500.0,500.0,41325
500.0,500.0,41350
500.0,500.0,41375
500.0,500.0,41400
500.0,500.0,41425
500.0,500.0,41450
500.0,500.0,41475
500.0,500.0,41500
500.0,500.0,41525
500.0,500.0,41550
500.0,500.0,41575
500.0,500.0,41600
500.0,500.0,41625
500.0,500.0,41650
500.0,500.0,41675
500.0,500.0,41700
500.0,500.0,41725
500.0,500.0,41750
500.0,500.0,41775
500.0,500.0,41800
500.0,500.0,41825
500.0,500.0,41850
500.0,500.0,41875
500.0,500.0,41900
500.0,500.0,41925
500.0,500.0,41950
500.0,500.0,41975
500.0,500.0,42000
500.0,500.0,42025
500.0,500.0,42050
500.0,500.0,42075
500.0,500.0,42100
500.0,500.0,42125
500.0,500.0,42150
500.0,500.0,42175
500.0,500.0,42200
500.0,500.0,42225
500.0,500.0,42250
500.0,500.0,42275
500.0,500.0,42300
500.0,500.0,42325
500.0,500.0,42350
500.0,500.0,42375
500.0,500.0,42400
500.0,500.0,42425
500.0,500.0,42450
500.0,500.0,42475
500.0,500.0,42500
500.0,500.0,42525
500.0,500.0,42550
500.0,500.0,42575
500.0,500.0,42600
500.0,500.0,42625
500.0,500.0,42650
500.0,500.0,42675
500.0,500.0,42700
500.0,500.0,42725
500.0,500.0,42750
500.0,500.0,42775
500.0,500.0,42800
500.0,500.0,42825
500.0,500.0,42850
500.0,500.0,42875
500.0,500.0,42900
500.0,500.0,42925
500.0,500.0,42950
500.0,500.0,42975
500.0,500.0,43000
500.0,500.0,43025
500.0,500.0,43050
500.0,500.0,43075
500.0,500.0,43100
500.0,500.0,43125
500.0,500.0,43150
500.0,500.0,43175
500.0,500.0,43200
500.0,500.0,43225
500.0,500.0,43250
500.0,500.0,43275
500.0,500.0,43300
500.0,500.0,43325
500.0,500.0,43350
500.0,500.0,43375
500.0,500.0,43400
500.0,500.0,43425
500.0,500.0,43450
500.0,500.0,43475
500.0,500.0,43500
500.0,500.0,43525
500.0,500.0,43550
500.0,500.0,43575
500.0,500.0,43600
500.0,500.0,43625
500.0,500.0,43650
500.0,500.0,43675
500.0,500.0,43700
500.0,500.0,43725
500.0,500.0,43750
500.0,500.0,43775
500.0,500.0,43800
500.0,500.0,43825
500.0,500.0,43850
500.0,500.0,43875
500.0,500.0,43900
500.0,500.0,43925
500.0,500.0,43950
500.0,500.0,43975
500.0,500.0,44000
500.0,500.0,44025
500.0,500.0,44050
500.0,500.0,44075
500.0,500.0,44100
500.0,500.0,44125
500.0,500.0,44150
500.0,500.0,44175
500.0,500.0,44200
500.0,500.0,44225
500.0,500.0,44250
500.0,500.0,44275
500.0,500.0,44300
500.0,500.0,44325
500.0,500.0,44350
500.0,500.0,44375
500.0,500.0,44400
500.0,500.0,44425
500.0,500.0,44450
500.0,500.0,44475
500.0,500.0,44500
500.0,500.0,44525
500.0,500.0,44550
500.0,500.0,44575
500.0,500.0,44600
500.0,500.0,44625
500.0,500.0,44650
500.0,500.0,44675
500.0,500.0,44700
500.0,500.0,44725
500.0,500.0,44750
500.0,500.0,44775
500.0,500.0,44800
500.0,500.0,44825
500.0,500.0,44850
500.0,500.0,44875
500.0,500.0,44900
500.0,500.0,44925
500.0,500.0,44950
500.0,500.0,44975
500.0,500.0,45000
500.0,500.0,45025
500.0,500.0,45050
500.0,500.0,45075
500.0,500.0,45100
500.0,500.0,45125
340.0,496.8,45150
500.0,496.8,45175
500.0,496.8,45200
500.0,496.8,45225
500.0,496.8,45250
500.0,496.8,45275
500.0,496.8,45300
500.0,496.8,45325
500.0,496.8,45350
500.0,496.8,45375
500.0,496.8,45400
500.0,496.8,45425
500.0,496.8,45450
500.0,496.8,45475
500.0,496.8,45500
500.0,496.8,45525
500.0,496.8,45550
488.0,496.56,45575
500.0,496.56,45600
500.0,496.56,45625
459.0,495.73999999999995,45650
500.0,495.73999999999995,45675
500.0,495.73999999999995,45700
500.0,495.73999999999995,45725
500.0,495.73999999999995,45750
500.0,495.73999999999995,45775
500.0,495.73999999999995,45800
500.0,495.73999999999995,45825
500.0,495.73999999999995,45850
500.0,495.73999999999995,45875
500.0,495.73999999999995,45900
500.0,495.73999999999995,45925
500.0,495.73999999999995,45950
500.0,495.73999999999995,45975
500.0,495.73999999999995,46000
500.0,495.73999999999995,46025
500.0,495.73999999999995,46050
500.0,495.73999999999995,46075
500.0,495.73999999999995,46100
500.0,495.73999999999995,46125
500.0,495.73999999999995,46150
500.0,495.73999999999995,46175
500.0,495.73999999999995,46200
500.0,495.73999999999995,46225
500.0,495.73999999999995,46250
500.0,495.73999999999995,46275
500.0,495.73999999999995,46300
500.0,495.73999999999995,46325
500.0,495.73999999999995,46350
500.0,495.73999999999995,46375
500.0,498.94,46400
500.0,498.94,46425
500.0,498.94,46450
500.0,498.94,46475
500.0,498.94,46500
500.0,498.94,46525
500.0,498.94,46550
500.0,498.94,46575
500.0,498.94,46600
500.0,498.94,46625
500.0,498.94,46650
500.0,498.94,46675
500.0,498.94,46700
500.0,498.94,46725
500.0,498.94,46750
500.0,498.94,46775
500.0,498.94,46800
500.0,499.18,46825
500.0,499.18,46850
500.0,499.18,46875
500.0,500.0,46900
500.0,500.0,46925
500.0,500.0,46950
500.0,500.0,46975
500.0,500.0,47000
500.0,500.0,47025
500.0,500.0,47050
500.0,500.0,47075
500.0,500.0,47100
500.0,500.0,47125
500.0,500.0,47150
500.0,500.0,47175
500.0,500.0,47200
500.0,500.0,47225
500.0,500.0,47250
500.0,500.0,47275
500.0,500.0,47300
500.0,500.0,47325
500.0,500.0,47350
500.0,500.0,47375
500.0,500.0,47400
500.0,500.0,47425
500.0,500.0,47450
500.0,500.0,47475
500.0,500.0,47500
500.0,500.0,47525
500.0,500.0,47550
500.0,500.0,47575
500.0,500.0,47600
500.0,500.0,47625
500.0,500.0,47650
500.0,500.0,47675
500.0,500.0,47700
500.0,500.0,47725
500.0,500.0,47750
500.0,500.0,47775
500.0,500.0,47800
500.0,500.0,47825
500.0,500.0,47850
500.0,500.0,47875
500.0,500.0,47900
500.0,500.0,47925
500.0,500.0,47950
500.0,500.0,47975
500.0,500.0,48000
500.0,500.0,48025
500.0,500.0,48050
500.0,500.0,48075
500.0,500.0,48100
500.0,500.0,48125
500.0,500.0,48150
500.0,500.0,48175
500.0,500.0,48200
500.0,500.0,48225
500.0,500.0,48250
500.0,500.0,48275
500.0,500.0,48300
500.0,500.0,48325
500.0,500.0,48350
500.0,500.0,48375
500.0,500.0,48400
500.0,500.0,48425
500.0,500.0,48450
500.0,500.0,48475
500.0,500.0,48500
500.0,500.0,48525
500.0,500.0,48550
500.0,500.0,48575
500.0,500.0,48600
500.0,500.0,48625
500.0,500.0,48650
500.0,500.0,48675
500.0,500.0,48700
500.0,500.0,48725
500.0,500.0,48750
392.0,497.84000000000003,48775
459.0,497.0200000000001,48800
315.0,493.32,48825
278.0,488.88000000000005,48850
293.0,484.74000000000007,48875
286.0,480.46,48900
259.0,475.64,48925
258.0,470.8,48950
315.0,467.1,48975
301.0,463.12,49000
267.0,458.46000000000004,49025
377.0,456.0,49050
436.0,454.72,49075
500.0,454.72,49100
500.0,454.72,49125
500.0,454.72,49150
500.0,454.72,49175
500.0,454.72,49200
500.0,454.72,49225
500.0,454.72,49250
500.0,454.72,49275
500.0,454.72,49300
500.0,454.72,49325
500.0,454.72,49350
500.0,454.72,49375
500.0,454.72,49400
500.0,454.72,49425
500.0,454.72,49450
500.0,454.72,49475
500.0,454.72,49500
500.0,454.72,49525
500.0,454.72,49550
500.0,454.72,49575
500.0,454.72,49600
500.0,454.72,49625
500.0,454.72,49650
500.0,454.72,49675
500.0,454.72,49700
500.0,454.72,49725
500.0,454.72,49750
500.0,454.72,49775
500.0,454.72,49800
500.0,454.72,49825
500.0,454.72,49850
500.0,454.72,49875
500.0,454.72,49900
500.0,454.72,49925
500.0,454.72,49950
500.0,454.72,49975
500.0,454.72,50000
500.0,456.88,50025
500.0,457.70000000000005,50050
500.0,461.40000000000003,50075
500.0,465.84000000000003,50100
500.0,469.97999999999996,50125
500.0,474.26,50150
500.0,479.08,50175
500.0,483.92,50200
500.0,487.62,50225
500.0,491.59999999999997,50250
500.0,496.26,50275
500.0,498.71999999999997,50300
500.0,500.0,50325
500.0,500.0,50350
500.0,500.0,50375
500.0,500.0,50400
500.0,500.0,50425
500.0,500.0,50450
500.0,500.0,50475
500.0,500.0,50500
500.0,500.0,50525
500.0,500.0,50550
500.0,500.0,50575
500.0,500.0,50600
500.0,500.0,50625
500.0,500.0,50650
500.0,500.0,50675
500.0,500.0,50700
500.0,500.0,50725
500.0,500.0,50750
500.0,500.0,50775
500.0,500.0,50800
500.0,500.0,50825
500.0,500.0,50850
500.0,500.0,50875
500.0,500.0,50900
500.0,500.0,50925
500.0,500.0,50950
500.0,500.0,50975
500.0,500.0,51000
500.0,500.0,51025
500.0,500.0,51050
500.0,500.0,51075
500.0,500.0,51100
500.0,500.0,51125
500.0,500.0,51150
500.0,500.0,51175
500.0,500.0,51200
500.0,500.0,51225
500.0,500.0,51250
500.0,500.0,51275
500.0,500.0,51300
500.0,500.0,51325
500.0,500.0,51350
500.0,500.0,51375
500.0,500.0,51400
500.0,500.0,51425
500.0,500.0,51450
500.0,500.0,51475
500.0,500.0,51500
500.0,500.0,51525
500.0,500.0,51550
500.0,500.0,51575
500.0,500.0,51600
500.0,500.0,51625
500.0,500.0,51650
500.0,500.0,51675
500.0,500.0,51700
500.0,500.0,51725
500.0,500.0,51750
500.0,500.0,51775
500.0,500.0,51800
500.0,500.0,51825
500.0,500.0,51850
500.0,500.0,51875
500.0,500.0,51900
500.0,500.0,51925
500.0,500.0,51950
500.0,500.0,51975
500.0,500.0,52000
500.0,500.0,52025
500.0,500.0,52050
500.0,500.0,52075
500.0,500.0,52100
500.0,500.0,52125
500.0,500.0,52150
500.0,500.0,52175
500.0,500.0,52200
500.0,500.0,52225
500.0,500.0,52250
500.0,500.0,52275
500.0,500.0,52300
500.0,500.0,52325
500.0,500.0,52350
500.0,500.0,52375
500.0,500.0,52400
500.0,500.0,52425
500.0,500.0,52450
500.0,500.0,52475
500.0,500.0,52500
500.0,500.0,52525
500.0,500.0,52550
500.0,500.0,52575
500.0,500.0,52600
500.0,500.0,52625
500.0,500.0,52650
500.0,500.0,52675
500.0,500.0,52700
500.0,500.0,52725
500.0,500.0,52750
500.0,500.0,52775
500.0,500.0,52800
500.0,500.0,52825
500.0,500.0,52850
500.0,500.0,52875
500.0,500.0,52900
500.0,500.0,52925
500.0,500.0,52950
500.0,500.0,52975
500.0,500.0,53000
500.0,500.0,53025
500.0,500.0,53050
500.0,500.0,53075
500.0,500.0,53100
500.0,500.0,53125
500.0,500.0,53150
500.0,500.0,53175
500.0,500.0,53200
500.0,500.0,53225
500.0,500.0,53250
500.0,500.0,53275
500.0,500.0,53300
500.0,500.0,53325
500.0,500.0,53350
500.0,500.0,53375
500.0,500.0,53400
500.0,500.0,53425
500.0,500.0,53450
500.0,500.0,53475
500.0,500.0,53500
500.0,500.0,53525
500.0,500.0,53550
500.0,500.0,53575
500.0,500.0,53600
500.0,500.0,53625
500.0,500.0,53650
500.0,500.0,53675
500.0,500.0,53700
500.0,500.0,53725
500.0,500.0,53750
500.0,500.0,53775
500.0,500.0,53800
500.0,500.0,53825
500.0,500.0,53850
500.0,500.0,53875
500.0,500.0,53900
500.0,500.0,53925
500.0,500.0,53950
500.0,500.0,53975
500.0,500.0,54000
500.0,500.0,54025
500.0,500.0,54050
500.0,500.0,54075
500.0,500.0,54100
500.0,500.0,54125
500.0,500.0,54150
500.0,500.0,54175
500.0,500.0,54200
500.0,500.0,54225
500.0,500.0,54250
500.0,500.0,54275
500.0,500.0,54300
500.0,500.0,54325
500.0,500.0,54350
500.0,500.0,54375
500.0,500.0,54400
500.0,500.0,54425
500.0,500.0,54450
500.0,500.0,54475
500.0,500.0,54500
500.0,500.0,54525
500.0,500.0,54550
500.0,500.0,54575
500.0,500.0,54600
500.0,500.0,54625
500.0,500.0,54650
500.0,500.0,54675
500.0,500.0,54700
500.0,500.0,54725
500.0,500.0,54750
500.0,500.0,54775
500.0,500.0,54800
500.0,500.0,54825
500.0,500.0,54850
500.0,500.0,54875
500.0,500.0,54900
500.0,500.0,54925
500.0,500.0,54950
500.0,500.0,54975
500.0,500.0,55000
500.0,500.0,55025
500.0,500.0,55050
500.0,500.0,55075
500.0,500.0,55100
500.0,500.0,55125
500.0,500.0,55150
500.0,500.0,55175
500.0,500.0,55200
500.0,500.0,55225
500.0,500.0,55250
500.0,500.0,55275
500.0,500.0,55300
443.0,498.86,55325
500.0,498.86,55350
500.0,498.86,55375
500.0,498.86,55400
500.0,498.86,55425
500.0,498.86,55450
500.0,498.86,55475
500.0,498.86,55500
500.0,498.86,55525
500.0,498.86,55550
500.0,498.86,55575
500.0,498.86,55600
500.0,498.86,55625
500.0,498.86,55650
500.0,498.86,55675
500.0,498.86,55700
500.0,498.86,55725
500.0,498.86,55750
500.0,498.86,55775
500.0,498.86,55800
500.0,498.86,55825
500.0,498.86,55850
500.0,498.86,55875
500.0,498.86,55900
500.0,498.86,55925
500.0,498.86,55950
500.0,498.86,55975
500.0,498.86,56000
500.0,498.86,56025
500.0,498.86,56050
500.0,498.86,56075
500.0,498.86,56100
500.0,498.86,56125
500.0,498.86,56150
500.0,498.86,56175
500.0,498.86,56200
500.0,498.86,56225
500.0,498.86,56250
500.0,498.86,56275
500.0,498.86,56300
500.0,498.86,56325
500.0,498.86,56350
500.0,498.86,56375
500.0,498.86,56400
500.0,498.86,56425
500.0,498.86,56450
500.0,498.86,56475
500.0,498.86,56500
500.0,498.86,56525
500.0,498.86,56550
500.0,500.0,56575
500.0,500.0,56600
500.0,500.0,56625
500.0,500.0,56650
500.0,500.0,56675
500.0,500.0,56700
500.0,500.0,56725
500.0,500.0,56750
500.0,500.0,56775
500.0,500.0,56800
500.0,500.0,56825
500.0,500.0,56850
500.0,500.0,56875
500.0,500.0,56900
500.0,500.0,56925
482.0,499.64,56950
468.0,499.0,56975
500.0,499.0,57000
495.0,498.90000000000003,57025
480.0,498.49999999999994,57050
486.0,498.2199999999999,57075
383.0,495.88,57100
500.0,495.88,57125
394.0,493.76,57150
500.0,493.76,57175
500.0,493.76,57200
500.0,493.76,57225
500.0,493.76,57250
500.0,493.76,57275
500.0,493.76,57300
500.0,493.76,57325
500.0,493.76,57350
500.0,493.76,57375
500.0,493.76,57400
500.0,493.76,57425
500.0,493.76,57450
458.0,492.91999999999996,57475
493.0,492.78,57500
364.0,490.06,57525
500.0,490.06,57550
500.0,490.06,57575
500.0,490.06,57600
500.0,490.06,57625
500.0,490.06,57650
